weather_id,timestamp,latitude,longitude,port_id,wind_speed,wave_height,visibility,precipitation,storm_probability,cyclone_probability,weather_severity
15782,2021-11-30T12:00:00Z,42.5219,133.1013,26,8.6,1.45,9.7,0.2,0.265,0.02,0.233
15783,2022-07-08T12:00:00Z,8.7801,78.2513,10,9.5,1.35,5.8,13.4,0.288,0.02,0.24
15784,2022-02-28T06:00:00Z,13.3818,80.2696,9,2.0,0.4,9.9,0.0,0.1,0.02,0.07
15785,2022-08-15T06:00:00Z,13.0958,80.2784,9,30.9,3.29,9.4,6.8,0.823,0.02,0.672
15786,2024-03-29T06:00:00Z,51.8935,4.529,31,16.5,1.6,9.7,0.9,0.463,0.02,0.356
15787,2021-08-29T12:00:00Z,1.265,103.9574,28,11.6,1.86,9.7,0.2,0.34,0.02,0.303
15788,2024-11-20T18:00:00Z,-1.271,116.7581,19,11.5,1.51,9.7,0.3,0.338,0.02,0.279
15789,2023-09-19T00:00:00Z,22.681,69.6783,11,23.1,3.11,5.4,3.6,0.628,0.02,0.55
15790,2022-11-28T06:00:00Z,51.9341,4.3369,31,9.0,0.41,9.9,1.7,0.275,0.02,0.17
15791,2024-10-20T12:00:00Z,-32.9639,151.9447,17,14.1,1.38,9.8,1.4,0.403,0.02,0.307
15792,2022-07-30T00:00:00Z,13.2467,80.4883,9,14.1,1.83,5.7,14.2,0.403,0.02,0.337
15793,2021-09-25T12:00:00Z,1.3201,103.8683,28,15.8,1.65,9.7,0.9,0.445,0.02,0.349
15794,2023-01-09T06:00:00Z,13.0743,80.2441,8,7.4,0.47,9.9,1.1,0.235,0.02,0.151
15795,2025-11-10T12:00:00Z,17.5707,83.2272,3,17.0,1.55,9.7,1.8,0.475,0.02,0.359
15796,2022-11-28T06:00:00Z,-25.8548,32.5893,24,13.4,1.81,9.7,1.0,0.385,0.02,0.326
15797,2025-08-31T06:00:00Z,20.318,86.6629,1,27.0,2.54,9.5,8.6,0.725,0.02,0.567
15798,2022-02-07T12:00:00Z,49.0292,140.3352,27,7.4,0.95,9.8,0.6,0.235,0.02,0.183
15799,2021-04-08T18:00:00Z,39.354,-76.6477,23,2.0,0.43,9.9,0.4,0.1,0.02,0.072
15800,2024-05-27T06:00:00Z,-6.1038,106.7655,20,14.7,1.74,9.7,0.9,0.417,0.02,0.339
15801,2023-04-20T18:00:00Z,36.9076,-76.4294,22,14.8,1.68,9.7,1.2,0.42,0.02,0.337
15802,2024-02-13T06:00:00Z,20.9414,86.9097,4,4.4,0.86,9.8,0.1,0.16,0.02,0.135
15803,2023-05-25T06:00:00Z,19.4912,85.0299,5,12.1,1.67,9.7,0.3,0.352,0.02,0.298
15804,2025-09-23T06:00:00Z,19.2379,84.9653,5,24.5,2.64,9.5,4.0,0.663,0.02,0.538
15805,2026-01-24T12:00:00Z,9.96,76.349,14,3.7,0.4,9.9,0.9,0.143,0.02,0.094
15806,2022-04-03T18:00:00Z,20.846,86.9744,4,16.4,2.19,9.6,1.1,0.46,0.02,0.393
15807,2024-10-25T00:00:00Z,22.0814,88.1414,6,16.2,1.62,9.7,0.3,0.455,0.02,0.353
15808,2024-02-28T18:00:00Z,22.9509,70.1929,12,21.9,2.0,9.6,1.7,0.598,0.02,0.459
15809,2024-12-31T18:00:00Z,18.966,73.0099,13,9.7,1.6,9.7,0.4,0.292,0.02,0.259
15810,2024-09-11T06:00:00Z,-23.825,151.3708,16,16.3,2.39,9.6,,0.458,0.02,0.405
15811,2021-04-13T12:00:00Z,22.139,87.9909,6,14.4,2.15,9.6,,0.41,0.02,0.362
15812,2022-03-14T06:00:00Z,-20.3449,118.5055,18,21.0,2.61,9.5,0.3,0.575,0.02,0.486
15813,2023-02-04T06:00:00Z,9.9987,76.3286,14,16.4,2.12,9.6,1.3,0.46,0.02,0.389
15814,2023-08-28T06:00:00Z,17.628,83.0947,2,11.7,1.78,5.7,1.5,0.342,0.02,0.299
15815,2024-10-11T12:00:00Z,1.2404,103.8837,28,5.2,0.51,9.9,0.3,0.18,0.02,0.123
15816,2025-07-24T12:00:00Z,22.7249,69.6951,11,19.2,2.19,9.6,2.1,0.53,0.02,0.433
15817,2025-06-24T18:00:00Z,23.07,70.114,12,26.4,2.39,9.6,0.6,0.71,0.02,0.548
15818,2021-01-23T00:00:00Z,-26.0485,32.5399,24,2.0,0.4,9.9,0.1,0.1,0.02,0.07
15819,2021-03-24T06:00:00Z,-33.1093,151.8632,17,12.1,0.66,9.9,0.2,0.352,0.02,0.23
15820,2026-02-04T18:00:00Z,-21.2851,149.4141,15,2.0,0.41,9.9,0.7,0.1,0.02,0.071
15821,2024-06-08T00:00:00Z,8.8168,78.1149,10,19.6,2.55,9.5,11.9,0.54,0.02,0.463
15822,2024-05-31T06:00:00Z,23.0269,70.1954,12,4.3,0.4,9.9,0.7,0.158,0.02,0.103
15823,2025-12-26T12:00:00Z,20.1134,86.7719,1,9.1,1.03,9.8,0.4,0.278,0.02,0.213
15824,2021-09-19T06:00:00Z,22.6064,69.7376,11,32.5,4.19,9.2,2.0,0.863,0.02,0.755
15825,2021-01-09T18:00:00Z,52.0146,4.4691,31,4.6,0.6,9.9,0.3,0.165,0.02,0.12
15826,2024-12-21T12:00:00Z,9.8558,76.2947,14,3.4,0.59,9.9,0.0,0.135,0.02,0.103
15827,2023-12-19T12:00:00Z,39.5638,-76.4951,23,16.3,1.6,9.7,0.1,0.458,0.02,0.353
15828,2022-04-27T00:00:00Z,20.8466,87.0108,4,13.6,2.3,9.6,2.0,0.39,0.02,0.361
15829,2022-04-05T00:00:00Z,17.6041,83.2038,3,5.1,1.09,9.8,4.7,0.177,0.02,0.16
15830,2024-04-20T00:00:00Z,19.3006,84.8256,5,7.2,0.4,9.9,0.6,0.23,0.02,0.144
15831,2023-03-15T12:00:00Z,22.6478,69.7457,11,21.3,2.74,9.5,0.7,0.583,0.02,0.5
15832,2026-01-31T06:00:00Z,19.5281,85.0187,5,11.6,1.26,9.8,1.5,0.34,0.02,0.263
15833,2022-02-27T12:00:00Z,22.5464,88.3528,7,24.7,2.74,9.5,1.4,0.668,0.02,0.548
15834,2021-12-24T06:00:00Z,19.3764,84.9398,5,5.4,0.95,9.8,0.7,0.185,0.02,0.155
15835,2021-10-27T18:00:00Z,22.0961,88.0572,6,17.1,2.02,9.6,0.1,0.478,0.02,0.392
15836,2025-07-22T18:00:00Z,-26.1312,32.6239,24,4.0,0.83,9.9,0.6,0.15,0.02,0.127
15837,2022-09-17T06:00:00Z,52.0134,4.4663,31,2.0,0.51,9.9,1.4,0.1,0.02,0.077
15838,2024-01-04T06:00:00Z,8.9209,78.1522,10,11.5,1.6,9.7,1.5,0.338,0.02,0.285
15839,2025-09-07T18:00:00Z,20.2745,86.7787,1,21.2,2.16,9.6,11.2,0.58,0.02,0.459
15840,2024-10-06T12:00:00Z,9.9197,76.2793,14,15.5,2.22,9.6,0.0,0.438,0.02,0.383
15841,2025-12-14T18:00:00Z,18.8865,72.9855,13,2.0,0.43,9.9,1.0,0.1,0.02,0.072
15842,2025-09-09T12:00:00Z,20.3176,86.6803,1,18.8,2.45,9.6,4.7,0.52,0.02,0.445
15843,2024-10-22T06:00:00Z,31.3128,121.3335,32,10.2,0.96,9.8,1.2,0.305,0.02,0.224
15844,2023-09-15T06:00:00Z,7.0294,79.7656,30,5.1,0.56,9.9,0.4,0.177,0.02,0.124
15845,2023-08-04T12:00:00Z,17.773,83.3375,2,10.9,1.34,9.8,1.5,0.323,0.02,0.259
15846,2024-08-04T18:00:00Z,18.8021,72.8006,13,15.5,1.83,9.7,0.4,0.438,0.02,0.357
15847,2024-01-27T00:00:00Z,-23.7558,151.1195,16,5.5,0.4,9.9,1.0,0.188,0.02,0.12
15848,2025-09-16T00:00:00Z,-25.9373,32.4662,24,10.2,0.43,9.9,0.1,0.305,0.02,0.188
15849,2024-07-04T18:00:00Z,51.8337,4.4925,31,13.8,1.82,9.7,0.1,0.395,0.02,0.332
15850,2024-04-24T18:00:00Z,13.3677,80.3543,9,18.3,1.8,9.7,0.6,0.508,0.02,0.394
15851,2026-01-01T18:00:00Z,19.0078,72.8602,13,14.2,1.38,9.8,0.7,0.405,0.02,0.308
15852,2024-02-01T12:00:00Z,-25.8471,32.5788,24,25.9,3.93,9.3,0.1,0.698,0.02,0.644
15853,2026-02-08T18:00:00Z,42.8083,133.3034,26,4.9,0.75,9.9,0.5,0.173,0.02,0.135
15854,2025-11-30T00:00:00Z,20.8901,86.8787,4,21.9,3.18,9.4,0.1,0.598,0.02,0.537
15855,2023-07-30T12:00:00Z,20.7829,86.8982,4,22.9,3.1,9.4,18.0,0.623,0.02,0.546
15856,2021-07-08T00:00:00Z,49.0799,140.3669,27,8.9,0.87,9.8,0.1,0.273,0.02,0.199
15857,2023-07-21T12:00:00Z,-0.4141,117.0224,21,2.0,0.4,9.9,0.1,0.1,0.02,0.07
15858,2021-01-02T18:00:00Z,-19.7458,34.8331,25,10.7,,9.7,0.8,0.318,0.02,0.289
15859,2022-05-20T06:00:00Z,18.7511,72.9967,13,16.5,2.02,9.6,0.2,0.463,0.02,0.384
15860,2021-07-22T18:00:00Z,-23.8241,151.229,16,17.6,1.8,9.7,1.9,0.49,0.02,0.384
15861,2021-06-26T18:00:00Z,6.8697,79.8857,30,2.0,0.44,9.9,0.2,0.1,0.02,0.073
15862,2025-11-02T18:00:00Z,51.9024,4.3874,31,2.0,0.4,9.9,0.3,0.1,0.02,0.07
15863,2021-05-06T12:00:00Z,22.8463,69.793,11,13.1,1.93,9.7,0.0,0.378,0.02,0.329
15864,2025-02-25T12:00:00Z,-0.538,117.1572,21,17.5,2.89,9.5,0.8,0.487,0.02,0.455
15865,2022-10-28T06:00:00Z,-1.2312,116.7558,19,17.8,2.11,9.6,0.0,0.495,0.02,0.408
15866,2024-08-07T00:00:00Z,13.2947,80.052,8,20.8,2.18,5.6,0.1,0.57,0.02,0.455
15867,2023-12-20T00:00:00Z,51.7406,4.5128,31,8.4,0.4,9.9,2.0,0.26,0.02,0.161
15868,2022-03-02T12:00:00Z,13.1547,80.3285,8,3.0,0.45,9.9,0.3,0.125,0.02,0.087
15869,2023-08-30T12:00:00Z,17.4916,83.0953,3,19.0,2.05,9.6,5.9,0.525,0.02,0.421
15870,2023-09-26T00:00:00Z,21.8518,88.1765,6,29.2,3.05,5.5,1.1,0.78,0.02,0.632
15871,2022-08-03T18:00:00Z,3.0406,101.3454,29,10.3,0.85,9.8,0.3,0.307,0.02,0.217
15872,2023-03-29T18:00:00Z,36.8568,-76.1778,22,15.6,1.03,9.8,0.9,0.44,0.02,0.305
15873,2023-02-08T12:00:00Z,-26.0534,32.5284,24,2.0,0.4,9.9,0.5,0.1,0.02,0.07
15874,2021-12-24T12:00:00Z,-6.167,106.7671,20,5.5,0.45,9.9,0.4,0.188,0.02,0.123
15875,2024-07-28T06:00:00Z,-1.3519,116.9504,19,21.1,2.64,9.5,0.2,0.578,0.02,0.49
15876,2025-06-12T06:00:00Z,10.0712,76.1925,14,26.0,2.91,9.5,18.2,0.7,0.02,0.577
15877,2025-09-08T18:00:00Z,49.2104,140.4582,27,6.1,0.68,9.9,0.1,0.203,0.02,0.147
15878,2021-01-20T06:00:00Z,13.2063,80.3667,9,3.2,0.48,9.9,0.6,0.13,0.02,0.092
15879,2025-09-27T06:00:00Z,2.9355,101.4233,29,4.2,1.1,9.8,0.5,0.155,0.02,0.148
15880,2025-02-19T18:00:00Z,17.6627,83.0643,3,2.0,0.4,9.9,0.0,0.1,0.02,0.07
15881,2021-09-04T06:00:00Z,-1.177,116.879,19,5.1,0.4,9.9,1.0,0.177,0.02,0.114
15882,2022-10-10T00:00:00Z,39.2538,-76.8249,23,8.6,0.81,9.9,0.3,0.265,0.02,0.191
15883,2025-09-09T18:00:00Z,36.9086,-76.1513,22,8.5,0.81,9.9,1.2,0.263,0.02,0.19
15884,2023-04-05T00:00:00Z,-32.9873,151.7344,17,8.7,1.06,9.8,0.4,0.268,0.02,0.209
15885,2021-02-04T06:00:00Z,51.8174,4.4751,31,2.8,0.91,9.8,0.0,0.12,0.02,0.115
15886,2023-04-27T18:00:00Z,-21.4517,149.3286,15,12.0,1.17,9.8,0.7,0.35,0.02,0.263
15887,2022-07-19T00:00:00Z,49.1978,140.1933,27,13.1,1.83,9.7,0.1,0.378,0.02,0.323
15888,2022-04-17T00:00:00Z,22.7853,69.7268,11,9.4,0.47,9.9,3.4,0.285,0.02,0.179
15889,2022-09-02T12:00:00Z,-23.7756,151.196,16,5.1,0.53,9.9,0.2,0.177,0.02,0.122
15890,2021-10-30T18:00:00Z,-25.8975,32.4684,24,16.3,,9.7,1.3,0.458,0.02,0.345
15891,2023-11-28T12:00:00Z,22.9839,70.2548,12,2.0,0.4,9.9,1.6,0.1,0.02,0.07
15892,2024-01-04T00:00:00Z,-21.2856,149.3467,15,8.0,1.27,9.8,1.5,0.25,0.02,0.213
15893,2023-04-30T00:00:00Z,-25.9571,32.6325,24,7.3,1.4,9.7,0.1,0.232,0.02,0.212
15894,2025-05-13T06:00:00Z,-6.0507,106.761,20,2.0,1.3,9.8,0.0,0.1,0.02,0.13
15895,2024-08-07T00:00:00Z,22.6081,69.7756,11,28.2,3.37,5.4,0.7,0.755,0.02,0.639
15896,2025-10-27T06:00:00Z,-25.781,32.5133,24,6.1,0.73,9.9,0.2,0.203,0.02,0.15
15897,2025-03-10T18:00:00Z,-32.9522,151.604,17,2.0,0.4,9.9,0.1,0.1,0.02,0.07
15898,2022-09-25T00:00:00Z,8.8602,78.2566,10,29.8,3.29,9.4,2.2,0.795,0.02,0.657
15899,2024-04-20T00:00:00Z,6.8866,79.6886,30,21.1,2.99,9.5,1.0,0.578,0.02,0.513
15900,2024-02-22T00:00:00Z,42.9766,133.1504,26,2.0,0.4,9.9,0.3,0.1,0.02,0.07
15901,2024-05-20T18:00:00Z,13.0205,80.2734,8,8.4,0.95,9.8,0.5,0.26,0.02,0.197
15902,2025-02-28T12:00:00Z,18.9559,73.0738,13,17.4,1.71,9.7,0.5,0.485,0.02,0.375
15903,2021-03-15T18:00:00Z,-23.7957,151.3475,16,13.8,1.2,9.8,0.2,0.395,0.02,0.29
15904,2023-10-07T00:00:00Z,20.7708,87.0598,4,2.8,0.4,9.9,0.1,0.12,0.02,0.081
15905,2025-01-03T00:00:00Z,22.6265,88.2618,7,2.0,0.4,9.9,0.2,0.1,0.02,0.07
15906,2025-01-11T00:00:00Z,39.4006,-76.5933,23,23.7,2.58,9.5,0.6,0.643,0.02,0.523
15907,2021-03-05T18:00:00Z,36.8287,-76.2686,22,2.0,0.4,9.9,0.3,0.1,0.02,0.07
15908,2025-04-16T18:00:00Z,-21.3028,149.3072,15,25.4,2.71,9.5,0.1,0.685,0.02,0.555
15909,2023-06-26T06:00:00Z,36.8879,-76.1923,22,3.2,0.4,9.9,1.5,0.13,0.02,0.087
15910,2023-02-15T00:00:00Z,21.9183,88.1082,6,6.3,0.52,9.9,4.1,0.208,0.02,0.139
15911,2024-08-17T06:00:00Z,-21.3136,149.3557,15,18.0,2.09,9.6,1.7,0.5,0.02,0.409
15912,2025-10-07T06:00:00Z,31.1704,121.4994,32,2.0,0.4,9.9,0.4,0.1,0.02,0.07
15913,2021-11-27T06:00:00Z,42.8494,133.0961,26,10.3,1.03,9.8,0.5,0.307,0.02,0.229
15914,2023-06-08T06:00:00Z,22.1151,88.1971,6,22.7,2.72,9.5,4.3,0.618,0.02,0.518
15915,2021-09-10T00:00:00Z,8.7111,78.1867,10,16.3,2.1,9.6,1.9,0.458,0.02,0.386
15916,2022-01-13T06:00:00Z,39.3456,-76.6349,23,18.8,2.42,9.6,1.4,0.52,0.02,0.443
15917,2023-04-03T18:00:00Z,-6.19,106.9686,20,5.8,0.74,9.9,0.1,0.195,0.02,0.146
15918,2021-08-17T12:00:00Z,21.995,87.763,6,25.2,3.33,9.4,0.6,0.68,0.02,0.594
15919,2025-06-25T00:00:00Z,-23.9337,151.2826,16,5.7,1.54,9.7,0.6,0.193,0.02,0.199
15920,2021-01-29T06:00:00Z,-19.6471,34.7866,25,11.9,1.86,9.7,0.3,0.348,0.02,0.308
15921,2022-01-19T06:00:00Z,2.9527,101.5362,29,2.0,0.85,9.8,1.9,0.1,0.02,0.1
15922,2024-06-27T06:00:00Z,-6.1057,106.8649,20,8.7,1.53,9.7,0.6,0.268,0.02,0.24
15923,2022-01-28T12:00:00Z,13.2349,80.3168,9,18.6,2.36,9.6,1.9,0.515,0.02,0.436
15924,2025-03-31T18:00:00Z,18.8181,73.0185,13,13.9,0.75,9.9,0.8,0.398,0.02,0.262
15925,2023-02-16T12:00:00Z,17.7761,83.1319,2,12.2,1.26,9.8,0.6,0.355,0.02,0.272
15926,2023-06-02T12:00:00Z,-32.9523,151.7305,17,14.0,1.52,9.7,1.9,0.4,0.02,0.315
15927,2023-02-14T00:00:00Z,17.4589,83.4169,3,21.8,2.84,9.5,0.2,0.595,0.02,0.513
15928,2023-09-12T06:00:00Z,8.699,78.1926,10,5.5,0.74,9.9,7.1,0.188,0.02,0.142
15929,2024-08-30T06:00:00Z,6.8494,79.7617,30,11.2,2.28,9.6,0.2,0.33,0.02,0.326
15930,2021-07-03T12:00:00Z,22.6032,88.3556,7,32.4,3.6,5.4,9.1,0.86,0.02,0.714
15931,2025-12-29T12:00:00Z,-1.3789,116.8084,19,14.3,1.61,9.7,0.0,0.408,0.02,0.325
15932,2023-08-14T12:00:00Z,42.7981,133.2026,26,8.3,0.46,9.9,0.1,0.258,0.02,0.163
15933,2025-08-22T00:00:00Z,17.7756,83.2928,2,17.6,,9.7,4.6,0.49,0.02,0.393
15934,2023-02-18T12:00:00Z,-21.1299,149.2779,15,15.0,1.06,9.8,0.0,0.425,0.02,0.298
15935,2022-07-16T06:00:00Z,49.0932,140.2615,27,2.0,0.4,9.9,0.7,0.1,0.02,0.07
15936,2025-04-24T18:00:00Z,-21.3017,149.3981,15,2.0,0.45,9.9,1.0,0.1,0.02,0.073
15937,2024-03-08T00:00:00Z,13.4606,80.484,9,2.0,0.4,9.9,5.9,0.1,0.02,0.07
15938,2023-03-09T06:00:00Z,22.5001,88.2801,7,19.0,2.45,9.6,1.4,0.525,0.02,0.448
15939,2021-01-23T18:00:00Z,-6.1452,106.8351,20,17.8,2.58,9.5,0.3,0.495,0.02,0.439
15940,2024-11-13T12:00:00Z,42.7115,133.0026,26,11.9,1.41,9.7,2.8,0.348,0.02,0.278
15941,2022-12-02T00:00:00Z,31.2752,121.5015,32,19.0,2.71,9.5,0.3,0.525,0.02,0.465
15942,2026-01-13T06:00:00Z,-1.3361,116.8955,19,2.0,0.55,9.9,0.2,0.1,0.02,0.08
15943,2025-01-15T00:00:00Z,-32.9998,151.6076,17,12.6,1.83,9.7,0.4,0.365,0.02,0.316
15944,2024-04-16T12:00:00Z,-5.7994,106.729,20,14.5,2.14,9.6,1.0,0.413,0.02,0.363
15945,2024-01-16T00:00:00Z,22.8721,69.7177,11,16.4,2.48,9.6,0.3,0.46,0.02,0.413
15946,2024-07-03T18:00:00Z,20.7708,87.1121,4,20.3,2.94,9.5,15.4,0.558,0.02,0.499
15947,2022-01-15T12:00:00Z,13.0087,80.3973,8,15.3,2.4,9.6,0.5,0.433,0.02,0.392
15948,2024-09-24T00:00:00Z,19.0671,73.1331,13,20.0,1.71,9.7,10.7,0.55,0.02,0.412
15949,2022-12-11T06:00:00Z,23.0376,70.2815,12,8.4,0.79,9.9,0.7,0.26,0.02,0.187
15950,2026-01-07T12:00:00Z,52.0043,4.2677,31,2.0,1.63,9.7,1.1,0.1,0.02,0.152
15951,2024-05-06T12:00:00Z,22.5432,88.3113,7,11.9,1.27,9.8,1.5,0.348,0.02,0.268
15952,2021-03-11T12:00:00Z,51.8159,4.5471,31,8.2,0.72,9.9,0.3,0.255,0.02,0.179
15953,2022-04-06T12:00:00Z,8.7767,78.0744,10,5.6,1.09,9.8,0.8,0.19,0.02,0.167
15954,2023-03-15T06:00:00Z,20.8445,86.9748,4,13.5,2.09,9.6,0.2,0.388,0.02,0.346
15955,2021-11-30T06:00:00Z,52.0181,4.581,31,14.2,1.26,9.8,1.2,0.405,0.02,0.3
15956,2025-11-30T00:00:00Z,-1.2573,116.7958,19,2.0,0.4,9.9,0.4,0.1,0.02,0.07
15957,2024-10-06T12:00:00Z,20.3088,86.538,1,6.2,0.4,9.9,2.0,0.205,0.02,0.13
15958,2022-05-28T12:00:00Z,-6.048,106.7487,20,9.1,0.87,9.8,3.1,0.278,0.02,0.202
15959,2023-06-15T00:00:00Z,-0.5734,117.2982,21,19.0,1.92,9.7,0.5,0.525,0.02,0.412
15960,2025-10-22T12:00:00Z,22.0384,88.2132,6,19.7,2.22,9.6,1.4,0.542,0.02,0.442
15961,2025-06-05T06:00:00Z,20.782,87.1044,4,21.8,1.93,5.7,0.1,0.595,0.02,0.453
15962,2021-07-19T18:00:00Z,-23.9114,151.2102,16,15.9,2.26,9.6,1.3,0.448,0.02,0.391
15963,2022-04-15T06:00:00Z,17.7672,83.2772,2,11.3,1.25,9.8,1.3,0.333,0.02,0.259
15964,2024-01-16T12:00:00Z,-33.0441,151.6802,17,10.9,0.79,9.9,0.6,0.323,0.02,0.222
15965,2021-10-05T06:00:00Z,49.0864,140.1737,27,13.8,1.79,9.7,0.7,0.395,0.02,0.33
15966,2024-02-05T06:00:00Z,22.9399,70.1762,12,2.0,0.4,9.9,0.7,0.1,0.02,0.07
15967,2024-07-27T12:00:00Z,9.9802,76.2207,14,10.6,0.5,9.9,12.7,0.315,0.02,0.198
15968,2025-03-26T06:00:00Z,-1.1803,116.7957,19,2.0,0.4,9.9,0.4,0.1,0.02,0.07
15969,2021-04-04T18:00:00Z,18.925,73.1955,13,6.3,0.48,9.9,0.3,0.208,0.02,0.136
15970,2023-07-21T06:00:00Z,9.008,78.1275,10,18.9,2.05,9.6,1.4,0.522,0.02,0.419
15971,2022-09-24T06:00:00Z,39.4141,-76.5496,23,2.0,0.4,9.9,1.6,0.1,0.02,0.07
15972,2023-02-16T00:00:00Z,13.2809,80.4437,9,9.8,1.06,9.8,0.4,0.295,0.02,0.225
15973,2025-06-28T00:00:00Z,-19.9157,34.8908,25,8.1,0.81,9.9,0.3,0.253,0.02,0.184
15974,2023-05-26T18:00:00Z,-1.2274,116.8134,19,2.0,0.4,9.9,1.3,0.1,0.02,0.07
15975,2024-02-15T12:00:00Z,39.3935,-76.4546,23,20.4,2.56,9.5,0.7,0.56,0.02,0.475
15976,2024-02-29T00:00:00Z,17.6006,83.3211,3,2.0,0.4,9.9,0.2,0.1,0.02,0.07
15977,2024-03-28T18:00:00Z,-20.405,118.5226,18,2.3,0.4,9.9,1.4,0.107,0.02,0.074
15978,2022-04-15T06:00:00Z,39.4508,-76.6381,23,6.4,0.56,9.9,0.2,0.21,0.02,0.143
15979,2021-03-28T18:00:00Z,6.9849,79.9145,30,15.2,1.54,9.7,0.5,0.43,0.02,0.333
15980,2022-03-16T12:00:00Z,19.0567,73.006,13,15.3,1.37,9.8,0.3,0.433,0.02,0.323
15981,2022-05-27T00:00:00Z,6.9278,79.8274,30,11.1,1.77,9.7,0.4,0.328,0.02,0.29
15982,2025-11-03T18:00:00Z,19.3833,84.8562,5,12.5,1.77,9.7,0.5,0.362,0.02,0.31
15983,2023-12-30T00:00:00Z,19.0743,72.8217,13,11.5,1.64,9.7,0.6,0.338,0.02,0.287
15984,2024-07-15T00:00:00Z,-23.8012,151.2375,16,11.0,0.88,9.8,3.2,0.325,0.02,0.23
15985,2026-02-16T12:00:00Z,19.3417,84.8975,5,9.8,1.04,9.8,0.8,0.295,0.02,0.223
15986,2026-01-16T18:00:00Z,17.7212,83.1925,2,17.6,2.28,9.6,0.9,0.49,0.02,0.416
15987,2022-04-13T18:00:00Z,20.7905,86.8735,4,15.4,2.86,9.5,1.4,0.435,0.02,0.424
15988,2022-04-03T00:00:00Z,18.8843,73.0687,13,7.4,0.52,9.9,1.9,0.235,0.02,0.154
15989,2022-01-20T00:00:00Z,20.2466,86.6588,1,3.4,0.4,9.9,0.7,0.135,0.02,0.09
15990,2022-05-22T00:00:00Z,-32.8614,151.7386,17,9.6,1.09,9.8,0.5,0.29,0.02,0.224
15991,2022-11-15T06:00:00Z,20.8219,87.055,4,28.2,3.81,9.3,0.6,0.755,0.28,0.668
15992,2024-02-04T00:00:00Z,13.1131,80.1757,8,2.0,0.4,9.9,0.7,0.1,0.02,0.07
15993,2025-01-09T06:00:00Z,8.6553,78.1821,10,11.2,2.04,9.6,3.1,0.33,0.02,0.31
15994,2021-02-28T06:00:00Z,39.3397,-76.6725,23,7.2,1.11,9.8,1.6,0.23,0.02,0.191
15995,2025-01-08T18:00:00Z,8.9108,78.054,10,9.3,1.91,9.7,1.0,0.283,0.02,0.274
15996,2022-02-24T12:00:00Z,-20.3941,118.7102,18,6.4,0.4,9.9,1.0,0.21,0.02,0.132
15997,2024-06-04T12:00:00Z,-20.1996,118.6263,18,3.7,0.98,9.8,1.5,0.143,0.02,0.133
15998,2024-03-11T00:00:00Z,-5.9239,106.7844,20,6.1,0.4,9.9,2.0,0.203,0.02,0.128
15999,2025-04-10T06:00:00Z,20.9209,87.049,4,7.1,0.4,9.9,0.3,0.227,0.02,0.142
16000,2022-06-13T06:00:00Z,10.0874,76.3802,14,15.1,1.48,5.7,0.2,0.427,0.02,0.327
16001,2023-12-12T00:00:00Z,19.0484,72.9165,13,11.0,1.49,9.7,0.1,0.325,0.02,0.27
16002,2023-12-18T06:00:00Z,-25.9864,32.4833,24,13.3,0.78,9.9,0.7,0.383,0.02,0.256
16003,2021-08-29T00:00:00Z,20.3538,86.7066,1,7.4,0.86,9.8,0.1,0.235,0.02,0.177
16004,2022-11-20T18:00:00Z,1.1522,103.8369,28,14.5,1.89,9.7,0.2,0.413,0.02,0.347
16005,2021-08-21T06:00:00Z,-19.8171,34.8147,25,7.3,,9.8,0.7,0.232,0.02,0.177
16006,2021-08-09T18:00:00Z,22.689,88.4313,7,15.7,1.68,9.7,3.4,0.443,0.02,0.35
16007,2021-09-22T18:00:00Z,-23.8698,151.2051,16,14.2,1.86,9.7,0.3,0.405,0.02,0.34
16008,2025-04-17T00:00:00Z,18.8825,73.1103,13,3.7,,9.9,2.4,0.143,0.02,0.094
16009,2021-07-10T18:00:00Z,1.3315,103.9363,28,13.9,2.43,9.6,1.5,0.398,0.02,0.374
16010,2021-08-18T00:00:00Z,20.8236,86.8064,4,22.2,2.84,9.5,2.3,0.605,0.02,0.519
16011,2024-05-14T18:00:00Z,-1.2781,116.7946,19,15.1,1.19,9.8,0.1,0.427,0.02,0.308
16012,2024-04-04T18:00:00Z,-19.9363,35.0318,25,17.5,2.31,9.6,0.6,0.487,0.02,0.417
16013,2022-04-01T18:00:00Z,-0.7451,117.2944,21,9.6,0.86,9.8,1.0,0.29,0.02,0.208
16014,2026-01-01T00:00:00Z,49.0417,140.2218,27,2.0,0.86,9.8,0.2,0.1,0.02,0.101
16015,2025-02-07T12:00:00Z,22.3632,88.1957,7,5.8,0.93,9.8,2.4,0.195,0.02,0.159
16016,2025-07-07T06:00:00Z,36.7824,-76.1844,22,11.8,1.5,9.7,1.7,0.345,0.02,0.282
16017,2023-06-21T18:00:00Z,21.947,87.939,6,22.4,2.94,9.5,0.8,0.61,0.02,0.528
16018,2022-07-30T12:00:00Z,20.3056,86.8577,1,16.7,2.31,9.6,0.0,0.467,0.02,0.405
16019,2024-06-15T00:00:00Z,22.5445,88.4946,7,21.2,2.55,5.5,2.5,0.58,0.02,0.485
16020,2025-02-03T00:00:00Z,17.3236,83.3405,3,2.0,0.85,9.8,3.1,0.1,0.02,0.1
16021,2024-06-20T12:00:00Z,18.8001,72.7879,13,21.6,2.92,5.5,3.3,0.59,0.02,0.516
