id,date,route,vessel_class,rate,bdi,bci,bpi,bsi,bunker_price,coal_price,usd_index
26179,2023-05-03,US_East_Coast-Vizag,Capesize,40.78,1645.7,2253.0,1507.0,1312.0,662.23,273.81,101.68
26180,2023-05-03,Mozambique-Paradip,Handysize,35.6,1645.7,2253.0,1507.0,1312.0,662.23,273.81,101.68
26181,2023-05-03,Mozambique-Paradip,Supramax,28.38,1645.7,2253.0,1507.0,1312.0,662.23,273.81,101.68
26182,2023-05-03,Mozambique-Paradip,Panamax,22.72,1645.7,2253.0,1507.0,1312.0,662.23,273.81,101.68
26183,2023-05-03,Mozambique-Paradip,Capesize,18.9,1645.7,2253.0,1507.0,1312.0,662.23,273.81,101.68
26184,2023-05-03,Russia_Far_East-Vizag,Handysize,40.31,1645.7,2253.0,1507.0,1312.0,662.23,273.81,101.68
26185,2023-05-03,Russia_Far_East-Vizag,Supramax,32.5,1645.7,2253.0,1507.0,1312.0,662.23,273.81,101.68
26186,2023-05-03,Russia_Far_East-Vizag,Panamax,26.38,1645.7,2253.0,1507.0,1312.0,662.23,273.81,101.68
26187,2023-05-03,Russia_Far_East-Vizag,Capesize,21.89,1645.7,2253.0,1507.0,1312.0,662.23,273.81,101.68
26188,2023-05-04,Australia-Paradip,Handysize,40.42,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26189,2023-05-04,Australia-Paradip,Supramax,30.49,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26190,2023-05-04,Australia-Paradip,Panamax,26.34,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26191,2023-05-04,Australia-Paradip,Capesize,21.29,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26192,2023-05-04,Australia-Vizag,Handysize,39.78,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26193,2023-05-04,Australia-Vizag,Supramax,31.42,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26194,2023-05-04,Australia-Vizag,Panamax,25.29,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26195,2023-05-04,Australia-Vizag,Capesize,20.9,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26196,2023-05-04,Australia-Gangavaram,Handysize,38.53,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26197,2023-05-04,Australia-Gangavaram,Supramax,30.73,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26198,2023-05-04,Australia-Gangavaram,Panamax,25.58,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26199,2023-05-04,Australia-Gangavaram,Capesize,21.02,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26200,2023-05-04,Australia-Dhamra,Handysize,40.1,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26201,2023-05-04,Australia-Dhamra,Supramax,32.14,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26202,2023-05-04,Australia-Dhamra,Panamax,25.77,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26203,2023-05-04,Australia-Dhamra,Capesize,21.72,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26204,2023-05-04,Australia-Haldia,Handysize,40.18,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26205,2023-05-04,Australia-Haldia,Supramax,31.11,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26206,2023-05-04,Australia-Haldia,Panamax,26.13,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26207,2023-05-04,Indonesia-Paradip,Handysize,25.73,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26208,2023-05-04,Indonesia-Paradip,Supramax,19.24,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26209,2023-05-04,Indonesia-Paradip,Panamax,15.37,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26210,2023-05-04,Indonesia-Paradip,Capesize,12.62,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26211,2023-05-04,Indonesia-Vizag,Handysize,25.01,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26212,2023-05-04,Indonesia-Vizag,Supramax,18.87,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26213,2023-05-04,Indonesia-Vizag,Panamax,16.09,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26214,2023-05-04,Indonesia-Vizag,Capesize,11.76,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26215,2023-05-04,Indonesia-Dhamra,Handysize,25.88,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26216,2023-05-04,Indonesia-Dhamra,Supramax,19.99,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26217,2023-05-04,Indonesia-Dhamra,Panamax,15.52,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26218,2023-05-04,Indonesia-Dhamra,Capesize,13.09,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26219,2023-05-04,US_East_Coast-Paradip,Panamax,51.21,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26220,2023-05-04,US_East_Coast-Paradip,Capesize,41.49,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26221,2023-05-04,US_East_Coast-Vizag,Panamax,51.4,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26222,2023-05-04,US_East_Coast-Vizag,Capesize,41.57,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26223,2023-05-04,Mozambique-Paradip,Handysize,36.51,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26224,2023-05-04,Mozambique-Paradip,Supramax,28.27,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26225,2023-05-04,Mozambique-Paradip,Panamax,23.91,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26226,2023-05-04,Mozambique-Paradip,Capesize,19.2,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26227,2023-05-04,Russia_Far_East-Vizag,Handysize,40.72,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26228,2023-05-04,Russia_Far_East-Vizag,Supramax,32.55,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26229,2023-05-04,Russia_Far_East-Vizag,Panamax,26.65,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26230,2023-05-04,Russia_Far_East-Vizag,Capesize,22.04,1613.2,2395.0,1622.0,1430.0,638.05,278.38,101.1
26231,2023-05-05,Australia-Paradip,Handysize,39.67,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26232,2023-05-05,Australia-Paradip,Supramax,30.9,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26233,2023-05-05,Australia-Paradip,Panamax,25.98,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26234,2023-05-05,Australia-Paradip,Capesize,20.77,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26235,2023-05-05,Australia-Vizag,Handysize,38.2,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26236,2023-05-05,Australia-Vizag,Supramax,30.51,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26237,2023-05-05,Australia-Vizag,Panamax,25.32,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26238,2023-05-05,Australia-Vizag,Capesize,20.71,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26239,2023-05-05,Australia-Gangavaram,Handysize,38.17,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26240,2023-05-05,Australia-Gangavaram,Supramax,29.66,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26241,2023-05-05,Australia-Gangavaram,Panamax,24.43,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26242,2023-05-05,Australia-Gangavaram,Capesize,20.52,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26243,2023-05-05,Australia-Dhamra,Handysize,38.19,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26244,2023-05-05,Australia-Dhamra,Supramax,31.03,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26245,2023-05-05,Australia-Dhamra,Panamax,26.09,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26246,2023-05-05,Australia-Dhamra,Capesize,20.53,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26247,2023-05-05,Australia-Haldia,Handysize,39.56,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26248,2023-05-05,Australia-Haldia,Supramax,31.11,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26249,2023-05-05,Australia-Haldia,Panamax,25.73,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26250,2023-05-05,Indonesia-Paradip,Handysize,24.61,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26251,2023-05-05,Indonesia-Paradip,Supramax,18.48,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26252,2023-05-05,Indonesia-Paradip,Panamax,14.89,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26253,2023-05-05,Indonesia-Paradip,Capesize,11.75,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26254,2023-05-05,Indonesia-Vizag,Handysize,23.82,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26255,2023-05-05,Indonesia-Vizag,Supramax,19.46,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26256,2023-05-05,Indonesia-Vizag,Panamax,14.34,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26257,2023-05-05,Indonesia-Vizag,Capesize,11.72,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26258,2023-05-05,Indonesia-Dhamra,Handysize,24.37,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26259,2023-05-05,Indonesia-Dhamra,Supramax,18.65,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26260,2023-05-05,Indonesia-Dhamra,Panamax,15.56,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26261,2023-05-05,Indonesia-Dhamra,Capesize,12.31,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26262,2023-05-05,US_East_Coast-Paradip,Panamax,50.9,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26263,2023-05-05,US_East_Coast-Paradip,Capesize,40.65,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26264,2023-05-05,US_East_Coast-Vizag,Panamax,50.51,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26265,2023-05-05,US_East_Coast-Vizag,Capesize,40.79,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26266,2023-05-05,Mozambique-Paradip,Handysize,35.66,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26267,2023-05-05,Mozambique-Paradip,Supramax,29.12,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26268,2023-05-05,Mozambique-Paradip,Panamax,23.34,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26269,2023-05-05,Mozambique-Paradip,Capesize,18.82,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26270,2023-05-05,Russia_Far_East-Vizag,Handysize,38.79,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26271,2023-05-05,Russia_Far_East-Vizag,Supramax,31.86,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26272,2023-05-05,Russia_Far_East-Vizag,Panamax,25.48,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26273,2023-05-05,Russia_Far_East-Vizag,Capesize,21.58,1548.2,2142.0,1493.0,1307.0,643.5,284.5,101.1
26274,2023-05-08,Australia-Paradip,Handysize,38.77,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26275,2023-05-08,Australia-Paradip,Supramax,31.08,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26276,2023-05-08,Australia-Paradip,Panamax,25.53,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26277,2023-05-08,Australia-Paradip,Capesize,20.75,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26278,2023-05-08,Australia-Vizag,Handysize,38.63,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26279,2023-05-08,Australia-Vizag,Supramax,29.99,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26280,2023-05-08,Australia-Vizag,Panamax,25.82,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26281,2023-05-08,Australia-Vizag,Capesize,20.78,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26282,2023-05-08,Australia-Gangavaram,Handysize,38.24,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26283,2023-05-08,Australia-Gangavaram,Supramax,31.09,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26284,2023-05-08,Australia-Gangavaram,Panamax,25.76,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26285,2023-05-08,Australia-Gangavaram,Capesize,19.76,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26286,2023-05-08,Australia-Dhamra,Handysize,39.31,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26287,2023-05-08,Australia-Dhamra,Supramax,30.56,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26288,2023-05-08,Australia-Dhamra,Panamax,26.29,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26289,2023-05-08,Australia-Dhamra,Capesize,20.97,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26290,2023-05-08,Australia-Haldia,Handysize,37.99,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26291,2023-05-08,Australia-Haldia,Supramax,31.39,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26292,2023-05-08,Australia-Haldia,Panamax,26.06,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26293,2023-05-08,Indonesia-Paradip,Handysize,24.47,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26294,2023-05-08,Indonesia-Paradip,Supramax,18.75,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26295,2023-05-08,Indonesia-Paradip,Panamax,16.07,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26296,2023-05-08,Indonesia-Paradip,Capesize,12.25,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26297,2023-05-08,Indonesia-Vizag,Handysize,24.75,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26298,2023-05-08,Indonesia-Vizag,Supramax,17.9,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26299,2023-05-08,Indonesia-Vizag,Panamax,15.54,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26300,2023-05-08,Indonesia-Vizag,Capesize,12.77,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26301,2023-05-08,Indonesia-Dhamra,Handysize,25.18,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26302,2023-05-08,Indonesia-Dhamra,Supramax,19.16,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26303,2023-05-08,Indonesia-Dhamra,Panamax,15.74,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26304,2023-05-08,Indonesia-Dhamra,Capesize,12.51,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26305,2023-05-08,US_East_Coast-Paradip,Panamax,50.99,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26306,2023-05-08,US_East_Coast-Paradip,Capesize,41.01,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26307,2023-05-08,US_East_Coast-Vizag,Panamax,50.83,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26308,2023-05-08,US_East_Coast-Vizag,Capesize,40.6,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26309,2023-05-08,Mozambique-Paradip,Handysize,36.69,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26310,2023-05-08,Mozambique-Paradip,Supramax,27.57,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26311,2023-05-08,Mozambique-Paradip,Panamax,24.29,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26312,2023-05-08,Mozambique-Paradip,Capesize,18.56,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26313,2023-05-08,Russia_Far_East-Vizag,Handysize,39.63,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26314,2023-05-08,Russia_Far_East-Vizag,Supramax,31.41,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26315,2023-05-08,Russia_Far_East-Vizag,Panamax,26.31,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26316,2023-05-08,Russia_Far_East-Vizag,Capesize,21.95,1566.7,2198.0,1577.0,1313.0,649.01,282.77,100.72
26317,2023-05-09,Australia-Paradip,Handysize,39.36,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26318,2023-05-09,Australia-Paradip,Supramax,30.9,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26319,2023-05-09,Australia-Paradip,Panamax,26.8,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26320,2023-05-09,Australia-Paradip,Capesize,20.37,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26321,2023-05-09,Australia-Vizag,Handysize,38.75,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26322,2023-05-09,Australia-Vizag,Supramax,30.38,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26323,2023-05-09,Australia-Vizag,Panamax,24.95,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26324,2023-05-09,Australia-Vizag,Capesize,19.92,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26325,2023-05-09,Australia-Gangavaram,Handysize,39.08,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26326,2023-05-09,Australia-Gangavaram,Supramax,30.93,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26327,2023-05-09,Australia-Gangavaram,Panamax,25.87,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26328,2023-05-09,Australia-Gangavaram,Capesize,19.82,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26329,2023-05-09,Australia-Dhamra,Handysize,39.52,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26330,2023-05-09,Australia-Dhamra,Supramax,31.28,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26331,2023-05-09,Australia-Dhamra,Panamax,25.89,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26332,2023-05-09,Australia-Dhamra,Capesize,20.08,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26333,2023-05-09,Australia-Haldia,Handysize,39.11,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26334,2023-05-09,Australia-Haldia,Supramax,31.65,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26335,2023-05-09,Australia-Haldia,Panamax,26.32,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26336,2023-05-09,Indonesia-Paradip,Handysize,24.73,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26337,2023-05-09,Indonesia-Paradip,Supramax,19.45,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26338,2023-05-09,Indonesia-Paradip,Panamax,15.98,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26339,2023-05-09,Indonesia-Paradip,Capesize,12.1,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26340,2023-05-09,Indonesia-Vizag,Handysize,23.93,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26341,2023-05-09,Indonesia-Vizag,Supramax,18.22,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26342,2023-05-09,Indonesia-Vizag,Panamax,14.82,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26343,2023-05-09,Indonesia-Vizag,Capesize,11.82,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26344,2023-05-09,Indonesia-Dhamra,Handysize,25.15,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26345,2023-05-09,Indonesia-Dhamra,Supramax,19.3,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26346,2023-05-09,Indonesia-Dhamra,Panamax,15.43,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26347,2023-05-09,Indonesia-Dhamra,Capesize,12.66,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26348,2023-05-09,US_East_Coast-Paradip,Panamax,51.07,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26349,2023-05-09,US_East_Coast-Paradip,Capesize,41.62,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26350,2023-05-09,US_East_Coast-Vizag,Panamax,51.57,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26351,2023-05-09,US_East_Coast-Vizag,Capesize,41.22,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26352,2023-05-09,Mozambique-Paradip,Handysize,35.96,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26353,2023-05-09,Mozambique-Paradip,Supramax,28.57,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26354,2023-05-09,Mozambique-Paradip,Panamax,23.86,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26355,2023-05-09,Mozambique-Paradip,Capesize,18.65,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26356,2023-05-09,Russia_Far_East-Vizag,Handysize,40.17,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26357,2023-05-09,Russia_Far_East-Vizag,Supramax,31.84,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26358,2023-05-09,Russia_Far_East-Vizag,Panamax,26.27,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26359,2023-05-09,Russia_Far_East-Vizag,Capesize,20.66,1584.6,2026.0,1502.0,1342.0,655.21,287.75,100.91
26360,2023-05-10,Australia-Paradip,Handysize,40.19,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26361,2023-05-10,Australia-Paradip,Supramax,30.01,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26362,2023-05-10,Australia-Paradip,Panamax,25.14,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26363,2023-05-10,Australia-Paradip,Capesize,20.66,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26364,2023-05-10,Australia-Vizag,Handysize,38.22,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26365,2023-05-10,Australia-Vizag,Supramax,30.42,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26366,2023-05-10,Australia-Vizag,Panamax,25.49,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26367,2023-05-10,Australia-Vizag,Capesize,20.64,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26368,2023-05-10,Australia-Gangavaram,Handysize,38.37,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26369,2023-05-10,Australia-Gangavaram,Supramax,30.97,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26370,2023-05-10,Australia-Gangavaram,Panamax,24.53,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26371,2023-05-10,Australia-Gangavaram,Capesize,19.89,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26372,2023-05-10,Australia-Dhamra,Handysize,39.28,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26373,2023-05-10,Australia-Dhamra,Supramax,31.92,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26374,2023-05-10,Australia-Dhamra,Panamax,25.27,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26375,2023-05-10,Australia-Dhamra,Capesize,19.98,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26376,2023-05-10,Australia-Haldia,Handysize,39.54,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26377,2023-05-10,Australia-Haldia,Supramax,31.32,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26378,2023-05-10,Australia-Haldia,Panamax,25.61,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26379,2023-05-10,Indonesia-Paradip,Handysize,24.19,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26380,2023-05-10,Indonesia-Paradip,Supramax,18.77,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26381,2023-05-10,Indonesia-Paradip,Panamax,15.62,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26382,2023-05-10,Indonesia-Paradip,Capesize,12.09,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26383,2023-05-10,Indonesia-Vizag,Handysize,24.84,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26384,2023-05-10,Indonesia-Vizag,Supramax,18.58,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26385,2023-05-10,Indonesia-Vizag,Panamax,15.35,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26386,2023-05-10,Indonesia-Vizag,Capesize,12.12,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26387,2023-05-10,Indonesia-Dhamra,Handysize,24.72,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26388,2023-05-10,Indonesia-Dhamra,Supramax,19.51,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26389,2023-05-10,Indonesia-Dhamra,Panamax,14.96,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26390,2023-05-10,Indonesia-Dhamra,Capesize,12.09,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26391,2023-05-10,US_East_Coast-Paradip,Panamax,51.37,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26392,2023-05-10,US_East_Coast-Paradip,Capesize,41.34,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26393,2023-05-10,US_East_Coast-Vizag,Panamax,51.56,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26394,2023-05-10,US_East_Coast-Vizag,Capesize,40.59,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26395,2023-05-10,Mozambique-Paradip,Handysize,35.62,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26396,2023-05-10,Mozambique-Paradip,Supramax,28.53,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26397,2023-05-10,Mozambique-Paradip,Panamax,22.84,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26398,2023-05-10,Mozambique-Paradip,Capesize,19.21,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26399,2023-05-10,Russia_Far_East-Vizag,Handysize,40.2,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26400,2023-05-10,Russia_Far_East-Vizag,Supramax,31.54,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26401,2023-05-10,Russia_Far_East-Vizag,Panamax,26.06,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26402,2023-05-10,Russia_Far_East-Vizag,Capesize,21.34,1526.2,2003.0,1481.0,1307.0,662.08,287.21,100.78
26403,2023-05-11,Australia-Paradip,Handysize,38.38,1508.1,2011.0,1451.0,1258.0,652.12,292.03,100.28
