id,date,port_name,fuel_type,price_usd_per_mt
11950,2024-01-22,Visakhapatnam,VLSFO,670.91
11951,2024-01-22,Visakhapatnam,LSMGO,914.71
11952,2024-01-22,Visakhapatnam,IFO380,478.99
11953,2024-01-22,Houston,VLSFO,590.16
11954,2024-01-22,Houston,LSMGO,725.31
11955,2024-01-22,Houston,IFO380,425.53
11956,2024-01-23,Singapore,VLSFO,638.12
11957,2024-01-23,Singapore,LSMGO,818.54
11958,2024-01-23,Singapore,IFO380,458.73
11959,2024-01-23,Fujairah,VLSFO,621.19
11960,2024-01-23,Fujairah,LSMGO,823.97
11961,2024-01-23,Fujairah,IFO380,449.47
11962,2024-01-23,Rotterdam,VLSFO,607.79
11963,2024-01-23,Rotterdam,LSMGO,759.51
11964,2024-01-23,Rotterdam,IFO380,438.13
11965,2024-01-23,Visakhapatnam,VLSFO,670.85
11966,2024-01-23,Visakhapatnam,LSMGO,934.28
11967,2024-01-23,Visakhapatnam,IFO380,483.38
11968,2024-01-23,Houston,VLSFO,591.07
11969,2024-01-23,Houston,LSMGO,724.47
11970,2024-01-23,Houston,IFO380,420.39
11971,2024-01-24,Singapore,VLSFO,632.77
11972,2024-01-24,Singapore,LSMGO,804.76
11973,2024-01-24,Singapore,IFO380,460.1
11974,2024-01-24,Fujairah,VLSFO,632.35
11975,2024-01-24,Fujairah,LSMGO,820.41
11976,2024-01-24,Fujairah,IFO380,452.24
11977,2024-01-24,Rotterdam,VLSFO,602.4
11978,2024-01-24,Rotterdam,LSMGO,751.13
11979,2024-01-24,Rotterdam,IFO380,433.36
11980,2024-01-24,Visakhapatnam,VLSFO,666.94
11981,2024-01-24,Visakhapatnam,LSMGO,916.46
11982,2024-01-24,Visakhapatnam,IFO380,480.09
11983,2024-01-24,Houston,VLSFO,587.04
11984,2024-01-24,Houston,LSMGO,721.02
11985,2024-01-24,Houston,IFO380,421.11
11986,2024-01-25,Singapore,VLSFO,634.94
11987,2024-01-25,Singapore,LSMGO,822.35
11988,2024-01-25,Singapore,IFO380,458.86
11989,2024-01-25,Fujairah,VLSFO,619.78
11990,2024-01-25,Fujairah,LSMGO,802.05
11991,2024-01-25,Fujairah,IFO380,444.5
11992,2024-01-25,Rotterdam,VLSFO,598.49
11993,2024-01-25,Rotterdam,LSMGO,756.62
11994,2024-01-25,Rotterdam,IFO380,430.17
11995,2024-01-25,Visakhapatnam,VLSFO,676.67
11996,2024-01-25,Visakhapatnam,LSMGO,939.27
11997,2024-01-25,Visakhapatnam,IFO380,489.59
11998,2024-01-25,Houston,VLSFO,590.12
11999,2024-01-25,Houston,LSMGO,717.45
12000,2024-01-25,Houston,IFO380,423.46
12001,2024-01-26,Singapore,VLSFO,629.56
12002,2024-01-26,Singapore,LSMGO,803.56
12003,2024-01-26,Singapore,IFO380,450.38
12004,2024-01-26,Fujairah,VLSFO,615.55
12005,2024-01-26,Fujairah,LSMGO,802.75
12006,2024-01-26,Fujairah,IFO380,447.21
12007,2024-01-26,Rotterdam,VLSFO,601.16
12008,2024-01-26,Rotterdam,LSMGO,752.11
12009,2024-01-26,Rotterdam,IFO380,419.78
12010,2024-01-26,Visakhapatnam,VLSFO,666.54
12011,2024-01-26,Visakhapatnam,LSMGO,922.86
12012,2024-01-26,Visakhapatnam,IFO380,485.8
12013,2024-01-26,Houston,VLSFO,593.04
12014,2024-01-26,Houston,LSMGO,726.89
12015,2024-01-26,Houston,IFO380,420.77
12016,2024-01-29,Singapore,VLSFO,631.14
12017,2024-01-29,Singapore,LSMGO,809.01
12018,2024-01-29,Singapore,IFO380,457.82
12019,2024-01-29,Fujairah,VLSFO,624.58
12020,2024-01-29,Fujairah,LSMGO,813.79
12021,2024-01-29,Fujairah,IFO380,450.33
12022,2024-01-29,Rotterdam,VLSFO,610.86
12023,2024-01-29,Rotterdam,LSMGO,758.06
12024,2024-01-29,Rotterdam,IFO380,435.49
12025,2024-01-29,Visakhapatnam,VLSFO,678.98
12026,2024-01-29,Visakhapatnam,LSMGO,945.11
12027,2024-01-29,Visakhapatnam,IFO380,488.52
12028,2024-01-29,Houston,VLSFO,591.88
12029,2024-01-29,Houston,LSMGO,731.16
12030,2024-01-29,Houston,IFO380,429.36
12031,2024-01-30,Singapore,VLSFO,637.98
12032,2024-01-30,Singapore,LSMGO,816.3
12033,2024-01-30,Singapore,IFO380,456.81
12034,2024-01-30,Fujairah,VLSFO,623.42
12035,2024-01-30,Fujairah,LSMGO,811.92
12036,2024-01-30,Fujairah,IFO380,452.3
12037,2024-01-30,Rotterdam,VLSFO,616.79
12038,2024-01-30,Rotterdam,LSMGO,785.61
12039,2024-01-30,Rotterdam,IFO380,443.22
12040,2024-01-30,Visakhapatnam,VLSFO,681.61
12041,2024-01-30,Visakhapatnam,LSMGO,944.18
12042,2024-01-30,Visakhapatnam,IFO380,489.34
12043,2024-01-30,Houston,VLSFO,597.36
12044,2024-01-30,Houston,LSMGO,737.33
12045,2024-01-30,Houston,IFO380,431.79
12046,2024-01-31,Singapore,VLSFO,634.84
12047,2024-01-31,Singapore,LSMGO,810.66
12048,2024-01-31,Singapore,IFO380,461.37
12049,2024-01-31,Fujairah,VLSFO,626.01
12050,2024-01-31,Fujairah,LSMGO,805.71
12051,2024-01-31,Fujairah,IFO380,455.72
12052,2024-01-31,Rotterdam,VLSFO,601.65
12053,2024-01-31,Rotterdam,LSMGO,745.98
12054,2024-01-31,Rotterdam,IFO380,426.05
12055,2024-01-31,Visakhapatnam,VLSFO,679.43
12056,2024-01-31,Visakhapatnam,LSMGO,940.54
12057,2024-01-31,Visakhapatnam,IFO380,491.71
12058,2024-01-31,Houston,VLSFO,588.15
12059,2024-01-31,Houston,LSMGO,723.65
12060,2024-01-31,Houston,IFO380,423.08
12061,2024-02-01,Singapore,VLSFO,637.42
12062,2024-02-01,Singapore,LSMGO,830.07
12063,2024-02-01,Singapore,IFO380,463.61
12064,2024-02-01,Fujairah,VLSFO,626.6
12065,2024-02-01,Fujairah,LSMGO,824.82
12066,2024-02-01,Fujairah,IFO380,451.89
12067,2024-02-01,Rotterdam,VLSFO,608.01
12068,2024-02-01,Rotterdam,LSMGO,766.38
12069,2024-02-01,Rotterdam,IFO380,431.72
12070,2024-02-01,Visakhapatnam,VLSFO,676.33
12071,2024-02-01,Visakhapatnam,LSMGO,936.87
12072,2024-02-01,Visakhapatnam,IFO380,489.71
12073,2024-02-01,Houston,VLSFO,591.66
12074,2024-02-01,Houston,LSMGO,721.53
12075,2024-02-01,Houston,IFO380,429.82
12076,2024-02-02,Singapore,VLSFO,641.26
12077,2024-02-02,Singapore,LSMGO,811.45
12078,2024-02-02,Singapore,IFO380,459.11
12079,2024-02-02,Fujairah,VLSFO,636.81
12080,2024-02-02,Fujairah,LSMGO,838.54
12081,2024-02-02,Fujairah,IFO380,457.12
12082,2024-02-02,Rotterdam,VLSFO,604.27
12083,2024-02-02,Rotterdam,LSMGO,753.05
12084,2024-02-02,Rotterdam,IFO380,434.96
12085,2024-02-02,Visakhapatnam,VLSFO,675.42
12086,2024-02-02,Visakhapatnam,LSMGO,940.34
12087,2024-02-02,Visakhapatnam,IFO380,486.09
12088,2024-02-02,Houston,VLSFO,592.94
12089,2024-02-02,Houston,LSMGO,713.52
12090,2024-02-02,Houston,IFO380,425.77
12091,2024-02-05,Singapore,VLSFO,641.87
12092,2024-02-05,Singapore,LSMGO,818.95
12093,2024-02-05,Singapore,IFO380,466.6
12094,2024-02-05,Fujairah,VLSFO,633.42
12095,2024-02-05,Fujairah,LSMGO,829.45
12096,2024-02-05,Fujairah,IFO380,454.47
12097,2024-02-05,Rotterdam,VLSFO,613.72
12098,2024-02-05,Rotterdam,LSMGO,778.96
12099,2024-02-05,Rotterdam,IFO380,440.84
12100,2024-02-05,Visakhapatnam,VLSFO,680.78
12101,2024-02-05,Visakhapatnam,LSMGO,929.96
12102,2024-02-05,Visakhapatnam,IFO380,488.17
12103,2024-02-05,Houston,VLSFO,603.01
12104,2024-02-05,Houston,LSMGO,740.31
12105,2024-02-05,Houston,IFO380,428.1
12106,2024-02-06,Singapore,VLSFO,636.59
12107,2024-02-06,Singapore,LSMGO,816.75
12108,2024-02-06,Singapore,IFO380,457.98
12109,2024-02-06,Fujairah,VLSFO,623.54
12110,2024-02-06,Fujairah,LSMGO,807.77
12111,2024-02-06,Fujairah,IFO380,445.92
12112,2024-02-06,Rotterdam,VLSFO,611.18
12113,2024-02-06,Rotterdam,LSMGO,759.42
12114,2024-02-06,Rotterdam,IFO380,438.42
12115,2024-02-06,Visakhapatnam,VLSFO,680.97
12116,2024-02-06,Visakhapatnam,LSMGO,946.35
12117,2024-02-06,Visakhapatnam,IFO380,493.0
12118,2024-02-06,Houston,VLSFO,592.05
12119,2024-02-06,Houston,LSMGO,726.82
12120,2024-02-06,Houston,IFO380,423.69
12121,2024-02-07,Singapore,VLSFO,639.46
12122,2024-02-07,Singapore,LSMGO,830.12
12123,2024-02-07,Singapore,IFO380,463.19
12124,2024-02-07,Fujairah,VLSFO,625.56
12125,2024-02-07,Fujairah,LSMGO,816.18
12126,2024-02-07,Fujairah,IFO380,451.15
12127,2024-02-07,Rotterdam,VLSFO,609.71
12128,2024-02-07,Rotterdam,LSMGO,747.14
12129,2024-02-07,Rotterdam,IFO380,436.63
12130,2024-02-07,Visakhapatnam,VLSFO,679.75
12131,2024-02-07,Visakhapatnam,LSMGO,953.45
12132,2024-02-07,Visakhapatnam,IFO380,486.13
12133,2024-02-07,Houston,VLSFO,593.36
12134,2024-02-07,Houston,LSMGO,720.5
12135,2024-02-07,Houston,IFO380,416.82
12136,2024-02-08,Singapore,VLSFO,650.82
12137,2024-02-08,Singapore,LSMGO,835.28
12138,2024-02-08,Singapore,IFO380,467.96
12139,2024-02-08,Fujairah,VLSFO,629.94
12140,2024-02-08,Fujairah,LSMGO,834.09
12141,2024-02-08,Fujairah,IFO380,455.2
12142,2024-02-08,Rotterdam,VLSFO,606.85
12143,2024-02-08,Rotterdam,LSMGO,759.84
12144,2024-02-08,Rotterdam,IFO380,440.12
12145,2024-02-08,Visakhapatnam,VLSFO,675.32
12146,2024-02-08,Visakhapatnam,LSMGO,932.43
12147,2024-02-08,Visakhapatnam,IFO380,488.29
12148,2024-02-08,Houston,VLSFO,588.33
12149,2024-02-08,Houston,LSMGO,727.1
12150,2024-02-08,Houston,IFO380,427.07
12151,2024-02-09,Singapore,VLSFO,652.61
12152,2024-02-09,Singapore,LSMGO,838.5
12153,2024-02-09,Singapore,IFO380,473.59
12154,2024-02-09,Fujairah,VLSFO,626.11
12155,2024-02-09,Fujairah,LSMGO,812.1
12156,2024-02-09,Fujairah,IFO380,448.46
12157,2024-02-09,Rotterdam,VLSFO,618.07
12158,2024-02-09,Rotterdam,LSMGO,763.43
12159,2024-02-09,Rotterdam,IFO380,447.0
12160,2024-02-09,Visakhapatnam,VLSFO,677.11
12161,2024-02-09,Visakhapatnam,LSMGO,935.44
12162,2024-02-09,Visakhapatnam,IFO380,485.09
12163,2024-02-09,Houston,VLSFO,584.42
12164,2024-02-09,Houston,LSMGO,702.05
12165,2024-02-09,Houston,IFO380,421.4
12166,2024-02-12,Singapore,VLSFO,645.42
12167,2024-02-12,Singapore,LSMGO,815.06
12168,2024-02-12,Singapore,IFO380,467.84
12169,2024-02-12,Fujairah,VLSFO,628.66
12170,2024-02-12,Fujairah,LSMGO,825.86
12171,2024-02-12,Fujairah,IFO380,449.79
12172,2024-02-12,Rotterdam,VLSFO,607.61
12173,2024-02-12,Rotterdam,LSMGO,775.15
12174,2024-02-12,Rotterdam,IFO380,439.87
12175,2024-02-12,Visakhapatnam,VLSFO,674.44
12176,2024-02-12,Visakhapatnam,LSMGO,931.05
12177,2024-02-12,Visakhapatnam,IFO380,476.04
12178,2024-02-12,Houston,VLSFO,597.83
12179,2024-02-12,Houston,LSMGO,744.89
12180,2024-02-12,Houston,IFO380,436.59
12181,2024-02-13,Singapore,VLSFO,653.03
12182,2024-02-13,Singapore,LSMGO,829.62
12183,2024-02-13,Singapore,IFO380,476.07
12184,2024-02-13,Fujairah,VLSFO,630.56
12185,2024-02-13,Fujairah,LSMGO,822.17
12186,2024-02-13,Fujairah,IFO380,458.53
12187,2024-02-13,Rotterdam,VLSFO,618.11
12188,2024-02-13,Rotterdam,LSMGO,783.58
12189,2024-02-13,Rotterdam,IFO380,445.58
12190,2024-02-13,Visakhapatnam,VLSFO,673.69
12191,2024-02-13,Visakhapatnam,LSMGO,929.28
12192,2024-02-13,Visakhapatnam,IFO380,488.22
12193,2024-02-13,Houston,VLSFO,597.35
12194,2024-02-13,Houston,LSMGO,738.45
12195,2024-02-13,Houston,IFO380,431.8
12196,2024-02-14,Singapore,VLSFO,646.19
12197,2024-02-14,Singapore,LSMGO,822.2
12198,2024-02-14,Singapore,IFO380,462.9
12199,2024-02-14,Fujairah,VLSFO,630.17
12200,2024-02-14,Fujairah,LSMGO,824.25
12201,2024-02-14,Fujairah,IFO380,458.37
12202,2024-02-14,Rotterdam,VLSFO,608.3
12203,2024-02-14,Rotterdam,LSMGO,765.53
12204,2024-02-14,Rotterdam,IFO380,444.4
12205,2024-02-14,Visakhapatnam,VLSFO,682.58
12206,2024-02-14,Visakhapatnam,LSMGO,958.9
12207,2024-02-14,Visakhapatnam,IFO380,493.86
12208,2024-02-14,Houston,VLSFO,597.58
12209,2024-02-14,Houston,LSMGO,736.55
12210,2024-02-14,Houston,IFO380,426.67
12211,2024-02-15,Singapore,VLSFO,643.89
12212,2024-02-15,Singapore,LSMGO,813.92
12213,2024-02-15,Singapore,IFO380,460.78
12214,2024-02-15,Fujairah,VLSFO,634.36
12215,2024-02-15,Fujairah,LSMGO,820.81
12216,2024-02-15,Fujairah,IFO380,458.84
12217,2024-02-15,Rotterdam,VLSFO,622.57
12218,2024-02-15,Rotterdam,LSMGO,791.19
12219,2024-02-15,Rotterdam,IFO380,446.34
12220,2024-02-15,Visakhapatnam,VLSFO,674.76
12221,2024-02-15,Visakhapatnam,LSMGO,946.24
12222,2024-02-15,Visakhapatnam,IFO380,481.28
12223,2024-02-15,Houston,VLSFO,597.19
12224,2024-02-15,Houston,LSMGO,732.78
12225,2024-02-15,Houston,IFO380,432.39
12226,2024-02-16,Singapore,VLSFO,642.89
12227,2024-02-16,Singapore,LSMGO,819.83
12228,2024-02-16,Singapore,IFO380,466.19
12229,2024-02-16,Fujairah,VLSFO,631.77
12230,2024-02-16,Fujairah,LSMGO,820.18
12231,2024-02-16,Fujairah,IFO380,458.8
12232,2024-02-16,Rotterdam,VLSFO,617.19
12233,2024-02-16,Rotterdam,LSMGO,771.42
12234,2024-02-16,Rotterdam,IFO380,441.94
12235,2024-02-16,Visakhapatnam,VLSFO,685.44
12236,2024-02-16,Visakhapatnam,LSMGO,954.74
12237,2024-02-16,Visakhapatnam,IFO380,500.87
12238,2024-02-16,Houston,VLSFO,597.17
12239,2024-02-16,Houston,LSMGO,730.95
12240,2024-02-16,Houston,IFO380,426.4
12241,2024-02-19,Singapore,VLSFO,648.66
12242,2024-02-19,Singapore,LSMGO,835.36
12243,2024-02-19,Singapore,IFO380,464.65
12244,2024-02-19,Fujairah,VLSFO,633.82
12245,2024-02-19,Fujairah,LSMGO,828.62
12246,2024-02-19,Fujairah,IFO380,458.53
12247,2024-02-19,Rotterdam,VLSFO,615.21
12248,2024-02-19,Rotterdam,LSMGO,768.4
12249,2024-02-19,Rotterdam,IFO380,444.78
12250,2024-02-19,Visakhapatnam,VLSFO,688.65
12251,2024-02-19,Visakhapatnam,LSMGO,950.38
12252,2024-02-19,Visakhapatnam,IFO380,491.12
12253,2024-02-19,Houston,VLSFO,608.6
12254,2024-02-19,Houston,LSMGO,739.75
12255,2024-02-19,Houston,IFO380,436.11
12256,2024-02-20,Singapore,VLSFO,644.81
12257,2024-02-20,Singapore,LSMGO,826.71
12258,2024-02-20,Singapore,IFO380,457.48
12259,2024-02-20,Fujairah,VLSFO,633.04
12260,2024-02-20,Fujairah,LSMGO,832.83
12261,2024-02-20,Fujairah,IFO380,449.93
12262,2024-02-20,Rotterdam,VLSFO,610.67
12263,2024-02-20,Rotterdam,LSMGO,765.94
12264,2024-02-20,Rotterdam,IFO380,440.42
12265,2024-02-20,Visakhapatnam,VLSFO,681.79
12266,2024-02-20,Visakhapatnam,LSMGO,941.42
12267,2024-02-20,Visakhapatnam,IFO380,495.79
12268,2024-02-20,Houston,VLSFO,602.99
12269,2024-02-20,Houston,LSMGO,734.52
12270,2024-02-20,Houston,IFO380,431.43
12271,2024-02-21,Singapore,VLSFO,648.68
12272,2024-02-21,Singapore,LSMGO,826.77
12273,2024-02-21,Singapore,IFO380,474.84
12274,2024-02-21,Fujairah,VLSFO,627.35
12275,2024-02-21,Fujairah,LSMGO,815.0
12276,2024-02-21,Fujairah,IFO380,451.44
12277,2024-02-21,Rotterdam,VLSFO,621.76
12278,2024-02-21,Rotterdam,LSMGO,791.93
12279,2024-02-21,Rotterdam,IFO380,443.23
12280,2024-02-21,Visakhapatnam,VLSFO,686.62
12281,2024-02-21,Visakhapatnam,LSMGO,953.16
12282,2024-02-21,Visakhapatnam,IFO380,490.51
12283,2024-02-21,Houston,VLSFO,599.53
12284,2024-02-21,Houston,LSMGO,739.19
12285,2024-02-21,Houston,IFO380,428.29
12286,2024-02-22,Singapore,VLSFO,642.67
12287,2024-02-22,Singapore,LSMGO,826.4
12288,2024-02-22,Singapore,IFO380,465.05
12289,2024-02-22,Fujairah,VLSFO,627.26
12290,2024-02-22,Fujairah,LSMGO,827.94
12291,2024-02-22,Fujairah,IFO380,450.79
12292,2024-02-22,Rotterdam,VLSFO,609.91
12293,2024-02-22,Rotterdam,LSMGO,771.4
12294,2024-02-22,Rotterdam,IFO380,441.4
12295,2024-02-22,Visakhapatnam,VLSFO,682.6
12296,2024-02-22,Visakhapatnam,LSMGO,945.81
12297,2024-02-22,Visakhapatnam,IFO380,490.73
12298,2024-02-22,Houston,VLSFO,600.63
12299,2024-02-22,Houston,LSMGO,737.28
12300,2024-02-22,Houston,IFO380,435.14
12301,2024-02-23,Singapore,VLSFO,645.22
12302,2024-02-23,Singapore,LSMGO,826.95
12303,2024-02-23,Singapore,IFO380,465.58
12304,2024-02-23,Fujairah,VLSFO,645.04
12305,2024-02-23,Fujairah,LSMGO,849.24
12306,2024-02-23,Fujairah,IFO380,465.59
12307,2024-02-23,Rotterdam,VLSFO,614.4
12308,2024-02-23,Rotterdam,LSMGO,768.31
12309,2024-02-23,Rotterdam,IFO380,445.66
12310,2024-02-23,Visakhapatnam,VLSFO,690.67
12311,2024-02-23,Visakhapatnam,LSMGO,957.15
12312,2024-02-23,Visakhapatnam,IFO380,503.87
12313,2024-02-23,Houston,VLSFO,601.04
12314,2024-02-23,Houston,LSMGO,741.81
12315,2024-02-23,Houston,IFO380,435.34
12316,2024-02-26,Singapore,VLSFO,647.31
12317,2024-02-26,Singapore,LSMGO,829.26
12318,2024-02-26,Singapore,IFO380,470.86
12319,2024-02-26,Fujairah,VLSFO,648.83
12320,2024-02-26,Fujairah,LSMGO,846.81
12321,2024-02-26,Fujairah,IFO380,462.64
12322,2024-02-26,Rotterdam,VLSFO,617.88
12323,2024-02-26,Rotterdam,LSMGO,782.75
12324,2024-02-26,Rotterdam,IFO380,446.69
12325,2024-02-26,Visakhapatnam,VLSFO,690.61
12326,2024-02-26,Visakhapatnam,LSMGO,952.29
12327,2024-02-26,Visakhapatnam,IFO380,494.18
12328,2024-02-26,Houston,VLSFO,596.35
12329,2024-02-26,Houston,LSMGO,736.6
12330,2024-02-26,Houston,IFO380,428.12
12331,2024-02-27,Singapore,VLSFO,650.75
12332,2024-02-27,Singapore,LSMGO,839.43
12333,2024-02-27,Singapore,IFO380,473.22
12334,2024-02-27,Fujairah,VLSFO,631.99
12335,2024-02-27,Fujairah,LSMGO,828.18
12336,2024-02-27,Fujairah,IFO380,449.77
12337,2024-02-27,Rotterdam,VLSFO,612.46
12338,2024-02-27,Rotterdam,LSMGO,757.46
12339,2024-02-27,Rotterdam,IFO380,439.57
12340,2024-02-27,Visakhapatnam,VLSFO,694.42
12341,2024-02-27,Visakhapatnam,LSMGO,968.91
12342,2024-02-27,Visakhapatnam,IFO380,496.05
12343,2024-02-27,Houston,VLSFO,608.8
12344,2024-02-27,Houston,LSMGO,747.28
12345,2024-02-27,Houston,IFO380,436.76
12346,2024-02-28,Singapore,VLSFO,642.3
12347,2024-02-28,Singapore,LSMGO,811.74
12348,2024-02-28,Singapore,IFO380,463.82
12349,2024-02-28,Fujairah,VLSFO,623.97
12350,2024-02-28,Fujairah,LSMGO,806.23
12351,2024-02-28,Fujairah,IFO380,447.48
12352,2024-02-28,Rotterdam,VLSFO,603.27
12353,2024-02-28,Rotterdam,LSMGO,746.88
12354,2024-02-28,Rotterdam,IFO380,429.33
12355,2024-02-28,Visakhapatnam,VLSFO,688.86
12356,2024-02-28,Visakhapatnam,LSMGO,959.08
12357,2024-02-28,Visakhapatnam,IFO380,499.68
12358,2024-02-28,Houston,VLSFO,609.87
12359,2024-02-28,Houston,LSMGO,763.68
12360,2024-02-28,Houston,IFO380,445.75
12361,2024-02-29,Singapore,VLSFO,647.22
12362,2024-02-29,Singapore,LSMGO,834.45
12363,2024-02-29,Singapore,IFO380,463.1
12364,2024-02-29,Fujairah,VLSFO,638.17
12365,2024-02-29,Fujairah,LSMGO,830.0
12366,2024-02-29,Fujairah,IFO380,459.75
12367,2024-02-29,Rotterdam,VLSFO,618.66
12368,2024-02-29,Rotterdam,LSMGO,772.79
12369,2024-02-29,Rotterdam,IFO380,443.35
12370,2024-02-29,Visakhapatnam,VLSFO,694.63
12371,2024-02-29,Visakhapatnam,LSMGO,962.85
12372,2024-02-29,Visakhapatnam,IFO380,508.13
12373,2024-02-29,Houston,VLSFO,601.37
12374,2024-02-29,Houston,LSMGO,738.52
12375,2024-02-29,Houston,IFO380,431.35
12376,2024-03-01,Singapore,VLSFO,647.95
12377,2024-03-01,Singapore,LSMGO,834.18
12378,2024-03-01,Singapore,IFO380,470.35
12379,2024-03-01,Fujairah,VLSFO,636.19
12380,2024-03-01,Fujairah,LSMGO,832.23
12381,2024-03-01,Fujairah,IFO380,460.22
12382,2024-03-01,Rotterdam,VLSFO,617.51
12383,2024-03-01,Rotterdam,LSMGO,772.49
12384,2024-03-01,Rotterdam,IFO380,443.9
12385,2024-03-01,Visakhapatnam,VLSFO,689.69
12386,2024-03-01,Visakhapatnam,LSMGO,962.12
12387,2024-03-01,Visakhapatnam,IFO380,497.76
12388,2024-03-01,Houston,VLSFO,606.19
12389,2024-03-01,Houston,LSMGO,739.67
12390,2024-03-01,Houston,IFO380,440.61
12391,2024-03-04,Singapore,VLSFO,643.34
12392,2024-03-04,Singapore,LSMGO,825.77
12393,2024-03-04,Singapore,IFO380,467.83
12394,2024-03-04,Fujairah,VLSFO,640.2
12395,2024-03-04,Fujairah,LSMGO,841.43
12396,2024-03-04,Fujairah,IFO380,459.73
12397,2024-03-04,Rotterdam,VLSFO,611.18
12398,2024-03-04,Rotterdam,LSMGO,762.41
12399,2024-03-04,Rotterdam,IFO380,441.87
12400,2024-03-04,Visakhapatnam,VLSFO,692.45
12401,2024-03-04,Visakhapatnam,LSMGO,943.67
12402,2024-03-04,Visakhapatnam,IFO380,495.95
12403,2024-03-04,Houston,VLSFO,609.99
12404,2024-03-04,Houston,LSMGO,756.16
12405,2024-03-04,Houston,IFO380,441.94
12406,2024-03-05,Singapore,VLSFO,653.03
12407,2024-03-05,Singapore,LSMGO,842.92
12408,2024-03-05,Singapore,IFO380,473.96
12409,2024-03-05,Fujairah,VLSFO,630.11
12410,2024-03-05,Fujairah,LSMGO,817.67
12411,2024-03-05,Fujairah,IFO380,449.26
12412,2024-03-05,Rotterdam,VLSFO,607.26
12413,2024-03-05,Rotterdam,LSMGO,761.67
12414,2024-03-05,Rotterdam,IFO380,430.38
12415,2024-03-05,Visakhapatnam,VLSFO,691.23
12416,2024-03-05,Visakhapatnam,LSMGO,951.8
12417,2024-03-05,Visakhapatnam,IFO380,494.04
12418,2024-03-05,Houston,VLSFO,603.05
12419,2024-03-05,Houston,LSMGO,736.94
12420,2024-03-05,Houston,IFO380,425.34
12421,2024-03-06,Singapore,VLSFO,646.58
12422,2024-03-06,Singapore,LSMGO,823.7
12423,2024-03-06,Singapore,IFO380,463.0
12424,2024-03-06,Fujairah,VLSFO,629.7
12425,2024-03-06,Fujairah,LSMGO,822.91
12426,2024-03-06,Fujairah,IFO380,454.75
12427,2024-03-06,Rotterdam,VLSFO,614.66
12428,2024-03-06,Rotterdam,LSMGO,775.02
12429,2024-03-06,Rotterdam,IFO380,446.75
12430,2024-03-06,Visakhapatnam,VLSFO,689.76
12431,2024-03-06,Visakhapatnam,LSMGO,955.68
12432,2024-03-06,Visakhapatnam,IFO380,499.42
12433,2024-03-06,Houston,VLSFO,608.7
12434,2024-03-06,Houston,LSMGO,757.46
12435,2024-03-06,Houston,IFO380,433.46
12436,2024-03-07,Singapore,VLSFO,655.06
12437,2024-03-07,Singapore,LSMGO,835.23
12438,2024-03-07,Singapore,IFO380,471.26
12439,2024-03-07,Fujairah,VLSFO,637.17
12440,2024-03-07,Fujairah,LSMGO,837.41
12441,2024-03-07,Fujairah,IFO380,451.07
12442,2024-03-07,Rotterdam,VLSFO,613.74
12443,2024-03-07,Rotterdam,LSMGO,769.41
12444,2024-03-07,Rotterdam,IFO380,436.72
12445,2024-03-07,Visakhapatnam,VLSFO,684.2
12446,2024-03-07,Visakhapatnam,LSMGO,941.19
12447,2024-03-07,Visakhapatnam,IFO380,495.89
12448,2024-03-07,Houston,VLSFO,607.64
12449,2024-03-07,Houston,LSMGO,742.96
12450,2024-03-07,Houston,IFO380,439.41
12451,2024-03-08,Singapore,VLSFO,655.52
12452,2024-03-08,Singapore,LSMGO,846.77
12453,2024-03-08,Singapore,IFO380,471.59
12454,2024-03-08,Fujairah,VLSFO,643.29
12455,2024-03-08,Fujairah,LSMGO,850.52
12456,2024-03-08,Fujairah,IFO380,456.02
12457,2024-03-08,Rotterdam,VLSFO,616.74
12458,2024-03-08,Rotterdam,LSMGO,784.14
12459,2024-03-08,Rotterdam,IFO380,444.17
12460,2024-03-08,Visakhapatnam,VLSFO,688.83
12461,2024-03-08,Visakhapatnam,LSMGO,962.15
12462,2024-03-08,Visakhapatnam,IFO380,495.97
12463,2024-03-08,Houston,VLSFO,603.47
12464,2024-03-08,Houston,LSMGO,741.53
12465,2024-03-08,Houston,IFO380,432.58
12466,2024-03-11,Singapore,VLSFO,652.37
12467,2024-03-11,Singapore,LSMGO,841.52
12468,2024-03-11,Singapore,IFO380,465.55
12469,2024-03-11,Fujairah,VLSFO,643.57
12470,2024-03-11,Fujairah,LSMGO,831.07
12471,2024-03-11,Fujairah,IFO380,459.62
12472,2024-03-11,Rotterdam,VLSFO,622.41
12473,2024-03-11,Rotterdam,LSMGO,788.0
12474,2024-03-11,Rotterdam,IFO380,454.29
12475,2024-03-11,Visakhapatnam,VLSFO,690.14
12476,2024-03-11,Visakhapatnam,LSMGO,958.74
12477,2024-03-11,Visakhapatnam,IFO380,499.32
12478,2024-03-11,Houston,VLSFO,606.06
12479,2024-03-11,Houston,LSMGO,728.57
12480,2024-03-11,Houston,IFO380,438.11
12481,2024-03-12,Singapore,VLSFO,652.89
12482,2024-03-12,Singapore,LSMGO,830.27
12483,2024-03-12,Singapore,IFO380,463.16
12484,2024-03-12,Fujairah,VLSFO,630.58
12485,2024-03-12,Fujairah,LSMGO,821.06
12486,2024-03-12,Fujairah,IFO380,449.06
12487,2024-03-12,Rotterdam,VLSFO,620.83
12488,2024-03-12,Rotterdam,LSMGO,781.38
12489,2024-03-12,Rotterdam,IFO380,445.58
